city,address,x,y,technology,parsedAddress,parsedLon,parsedLat
Львів,"вулиця Стрийська, 71А ","24,0186","49,7925721",,"71-А, Стрийська вулиця, Боднарівка, Сихівський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79031, Україна",24.018602055046983,49.792494149999996
Львів,"вулиця Стрийська, 71Б ","24,0193422","49,7922854",,"71-Б, Стрийська вулиця, Боднарівка, Сихівський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79031, Україна",24.019408949525843,49.792292849999995
Львів,"проспект В'ячеслава Чорновола, 45 ","24,0220145","49,8549082",,"45, проспект Вʼячеслава Чорновола, Клепарів, Шевченківський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79058, Україна",24.02197943600261,49.8549529
Львів,"проспект В'ячеслава Чорновола, 47 ","24,0207528","49,8555246",,"47, проспект Вʼячеслава Чорновола, Клепарів, Шевченківський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79058, Україна",24.02073593139953,49.85546035
Львів,"проспект В'ячеслава Чорновола, 49 ","24,0202478","49,8553387",,"49, проспект Вʼячеслава Чорновола, Клепарів, Шевченківський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79047, Україна",24.020205885189057,49.85530865
Львів,"проспект В'ячеслава Чорновола, 55 ","24,0196624","49,8552128",,"55, проспект Вʼячеслава Чорновола, Клепарів, Шевченківський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79047, Україна",24.019660779241256,49.85513815
Львів,"вулиця Демнянська, 16 ","24,0276077","49,7976249",,"16, Демнянська вулиця, Хуторівка, Сихівський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79031, Україна",24.027763901858854,49.79764595
Львів,"вулиця Демнянська, 18 ","24,0282515","49,7965513",,"18, Демнянська вулиця, Хуторівка, Сихівський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79031, Україна",24.02822759173728,49.7965326
Львів,"вулиця Демнянська, 16а ","24,0290185","49,7973995",,"16а, Демнянська вулиця, Хуторівка, Сихівський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79031, Україна",24.028507645428675,49.7974836
Львів,"вулиця Демнянська, 6А ","24,0287695","49,7991701",,"6а, Демнянська вулиця, Хуторівка, Сихівський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79031, Україна",24.028850362767344,49.7991535
Львів,"вулиця Скорини, 20 ","24,0213641","49,7980448",,"20, вулиця Франциска Скорини, Хуторівка, Сихівський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79031, Україна",24.021573270260603,49.79804375
Львів,"вулиця Скорини, 22 ","24,0225426","49,7979754",,"22, вулиця Франциска Скорини, Хуторівка, Сихівський район, Львів, Львівська міська громада, Львівський район, Львівська область, 79031, Україна",24.022314021905324,49.798026300000004
Запоріжжя,"Автозаводська вулиця, 10","35,1800208","47,7853477",,"10, вулиця Автозаводська, 2-й Південний, 1-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69003, Україна",35.17986609722583,47.78533365
Запоріжжя,"Автозаводська вулиця, 12","35,1816711","47,7857346",,"12, вулиця Автозаводська, 2-й Південний, 1-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69003, Україна",35.18127698381393,47.785730900000004
Запоріжжя,"Автозаводська вулиця, 20","35,1859889","47,7837807",,"20, вулиця Автозаводська, 2-й Південний, 1-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.186853100145555,47.7830018
Запоріжжя,"Автозаводська вулиця, 22","35,1867798","47,7824496",,"22, вулиця Автозаводська, 2-й Південний, 1-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18660158079882,47.782387400000005
Запоріжжя,"Автозаводська вулиця, 24","35,1860488","47,7822671",,"24, вулиця Автозаводська, 2-й Південний, 1-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.185935,47.78217525
Запоріжжя,"Автозаводська вулиця, 26","35,1862894","47,7818534",,"26, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18618075672549,47.78182015
Запоріжжя,"Автозаводська вулиця, 30","35,1878066","47,7819796",,"30, вулиця Автозаводська, 2-й Південний, 1-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18736960400868,47.78191495
Запоріжжя,"Автозаводська вулиця, 32","35,187951","47,780454",,"32, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.1879908,47.7805455
Запоріжжя,"Автозаводська вулиця, 34","35,1872475","47,7803405",,"34, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18714846739246,47.780320149999994
Запоріжжя,"Автозаводська вулиця, 36","35,1874953","47,7799455",,"Автозаводська вулиця, 1-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69003, Україна",35.17920075,47.78744255
Запоріжжя,"Автозаводська вулиця, 4","35,1785985","47,7869002",,"4, вулиця Автозаводська, 2-й Південний, 1-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.17881718686523,47.7865914
Запоріжжя,"Автозаводська вулиця, 40","35,189591","47,7792342",,"40, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18861834984842,47.780061
Запоріжжя,"Автозаводська вулиця, 42","35,1893688","47,7786917",,"42, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18924472749101,47.77871475
Запоріжжя,"Автозаводська вулиця, 44","35,1884469","47,7784862",,"44, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18841475,47.7785217
Запоріжжя,"Автозаводська вулиця, 48б","35,1901138","47,7755399",,"48-Б, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69015, Україна",35.19011333582507,47.77554025
Запоріжжя,"Автозаводська вулиця, 54","35,1923877","47,7740727",,"54, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69015, Україна",35.19224875604591,47.77405055
Запоріжжя,"Автозаводська вулиця, 56","35,1914296","47,7736188",,"56, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69015, Україна",35.19089936506985,47.7732422
Запоріжжя,"Автозаводська вулиця, 60","35,1935495","47,773226",,"60, Автозаводська вулиця, 2-й Південний, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69015, Україна",35.193479388363954,47.77323925
Запоріжжя,"Автозаводська вулиця, 8","35,1796115","47,7862814",,"8, вулиця Автозаводська, 2-й Південний, 1-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69003, Україна",35.1796966,47.7862883
Запоріжжя,"вулиця 40-річчя Перемоги, 11","35,1769094","47,7862634",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 13","35,1756524","47,7862653",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 15","35,1762668","47,7856986",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 21","35,1757014","47,7839654",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 23","35,1764156","47,7838027",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 25","35,1769804","47,783868",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 25А","35,177362","47,784486",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 37","35,1768189","47,781642",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 39","35,1770904","47,7821394",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 47","35,176232","47,7816723",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 49","35,1756505","47,7812617",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 57","35,1761423","47,778719",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 57А","35,176933","47,777582",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 63","35,1766005","47,7754858",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 65Б","35,179317","47,775298",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 67","35,1767773","47,7747216",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 9","35,1759655","47,786792",,No data found,No data found,No data found
Запоріжжя,"вулиця 40-річчя Перемоги, 9А","35,1758714","47,786632",,No data found,No data found,No data found
Запоріжжя,"вулиця Василя Сергієнка, 56","35,0392491","47,8214295",,"56, вулиця Василя Сергієнка, 3-й Хортицький, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.03930880000001,47.821322050000006
Запоріжжя,"вулиця Василя Сергієнка, 66","35,040645","47,823312",,"66, вулиця Василя Сергієнка, 3-й Хортицький, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.04053315,47.8232785
Запоріжжя,"вулиця Водограйна, 1","35,1764082","47,780919",,"1, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.17652152014475,47.7809948
Запоріжжя,"вулиця Водограйна, 10","35,1803667","47,7792563",,"10, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.180462965307775,47.77878375
Запоріжжя,"вулиця Водограйна, 16","35,181474","47,7794823",,"16, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18143287935223,47.77927185
Запоріжжя,"вулиця Водограйна, 18","35,1818841","47,7802164",,"18, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18172643846724,47.78023365
Запоріжжя,"вулиця Водограйна, 2","35,1763584","47,7803921",,"2, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.1762758748544,47.77943045000001
Запоріжжя,"вулиця Водограйна, 3","35,177948","47,7809387",,"3, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.17792772624288,47.780860700000005
Запоріжжя,"вулиця Водограйна, 4","35,1772778","47,7800764",,"4, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.177199266916084,47.780074299999995
Запоріжжя,"вулиця Водограйна, 5","35,1790055","47,7809628",,"5, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.178686168672016,47.7814954
Запоріжжя,"вулиця Водограйна, 7","35,1808236","47,7808584",,"7, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.1806447264604,47.78085175
Запоріжжя,"вулиця Водограйна, 8","35,1787388","47,7787739",,"8, вулиця Водограйна, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.179520449083775,47.77829535
Запоріжжя,"вулиця Героїв 93-ї бригади, 15","35,0422253","47,8227606",,"15, вулиця Героїв 93-ї Бригади, 3-й Хортицький, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69114, Україна",35.04217169972855,47.822795049999996
Запоріжжя,"вулиця Героїв 93-ї бригади, 18","35,0442426","47,8224077",,"18, вулиця Героїв 93-ї Бригади, 3-й Хортицький, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69114, Україна",35.04432767300956,47.822322650000004
Запоріжжя,"вулиця Героїв 93-ї бригади, 20","35,043792","47,8230916",,"20, вулиця Героїв 93-ї Бригади, 3-й Хортицький, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69114, Україна",35.0436562,47.82304775
Запоріжжя,"вулиця Козака Бабури, 10","35,0315769","47,8145628",,"10, вулиця Козака Бабури, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.03156359991426,47.8147513
Запоріжжя,"вулиця Козака Бабури, 3","35,0310551","47,8139069",,"3, вулиця Козака Бабури, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.03127420286155,47.81362025
Запоріжжя,"вулиця Нагнибіди, 10 ","35,1833695","47,7733746",,"10, вулиця Нагнибіди, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.183213805368254,47.7734424
Запоріжжя,"вулиця Нагнибіди, 11","35,1805921","47,7761924",,"11, вулиця Нагнибіди, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18049077525609,47.7762186
Запоріжжя,"вулиця Нагнибіди, 11А","35,180923","47,775833",,"11-А, вулиця Нагнибіди, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18055875269121,47.77679995
Запоріжжя,"вулиця Нагнибіди, 11Б","35,1807034","47,7773824",,"11-Б, вулиця Нагнибіди, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18065325405523,47.7773397
Запоріжжя,"вулиця Нагнибіди, 15","35,1852096","47,7771183",,"вулиця Нагнибіди, 2-й Південний, 5-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18295071976586,47.77551954794489
Запоріжжя,"вулиця Нагнибіди, 8","35,1829243","47,7728797",,"8, вулиця Нагнибіди, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.182712921985235,47.772985250000005
Запоріжжя,"вулиця Новокузнецька, 1","35,182075","47,7852416",,"Кто там, 1, Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.1821569,47.7858576
Запоріжжя,"вулиця Новокузнецька, 10","35,185122","47,7823661",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 13","35,1820185","47,7829787",,"Varus, 13-Б, Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18275058078112,47.7826556
Запоріжжя,"вулиця Новокузнецька, 13А","35,182329","47,7826402",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 15","35,1809773","47,782466",,"Нагнібіди 15, 15, вулиця Володимира Українця, 2-й Південний, 5-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.185095996484506,47.7772055
Запоріжжя,"вулиця Новокузнецька, 15б","35,1796635","47,783262",,"Капітан, 15-Б, Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.1794323,47.783313
Запоріжжя,"вулиця Новокузнецька, 17","35,1825938","47,7821623",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 18","35,1855819","47,7792702",,"18-А, вулиця Володимира Українця, 2-й Південний, 5-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.186437598493086,47.7781308
Запоріжжя,"вулиця Новокузнецька, 20","35,1844745","47,7790442",,"Rozetka, 20, вулиця Володимира Українця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.184378,47.778849
Запоріжжя,"вулиця Новокузнецька, 20А","35,185295","47,777883",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 21","35,1829368","47,7815152",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 27","35,1825622","47,7800005",,"АНЦ, 27, Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.1823439,47.7802793
Запоріжжя,"вулиця Новокузнецька, 28А","35,1866341","47,7745396",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 29","35,1828345","47,7794192",,"Oxygen, 29, Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.1826856,47.7795362
Запоріжжя,"вулиця Новокузнецька, 3","35,1823296","47,7849767",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 31","35,1832009","47,7787009",,"31, вулиця Володимира Українця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18307496258961,47.778847150000004
Запоріжжя,"вулиця Новокузнецька, 34","35,1872657","47,7803475",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 36","35,1881931","47,7723625",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 36А","35,1893467","47,7727925",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 4","35,1840278","47,7845902",,"Спортивний клуб «Трапеція», 4, Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.1847714,47.7836464
Запоріжжя,"вулиця Новокузнецька, 44","35,1890645","47,7717275",,"Pivden, 44-А, вулиця Володимира Українця, 2-й Південний, 5-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.188266,47.771447550000005
Запоріжжя,"вулиця Новокузнецька, 45","35,1847754","47,7731447",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 47","35,1856353","47,7725807",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 51 ","35,1836767","47,7783094",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Новокузнецька, 53","35,1843759","47,7715293",,"69015, 53, вулиця Володимира Українця, 2-й Південний, 5-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69015, Україна",35.1849512,47.7717914
Запоріжжя,"вулиця Новокузнецька, 59","35,1848344","47,769964",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"вулиця Перша ливарна, 2","35,170859","47,8165764",,"2, вулиця Перша Ливарна, Слобідка, Олександрівський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69063, Україна",35.1709956568446,47.8163439
Запоріжжя,"вулиця Стешенка, 15","35,189097","47,7707505",,"15, вулиця Стешенка, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69015, Україна",35.188974400000006,47.7707776
Запоріжжя,"вулиця Стешенка, 17","35,1899109","47,7709915",,"17, вулиця Стешенка, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69015, Україна",35.189711069726464,47.77118419999999
Запоріжжя,"вулиця Стешенка, 23","35,1925915","47,7727721",,"23, вулиця Стешенка, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69015, Україна",35.192438093137866,47.7727578
Запоріжжя,"вулиця Стешенка, 25","35,1932496","47,7720144",,"25, вулиця Стешенка, 4-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69015, Україна",35.19320336547233,47.772020100000006
Запоріжжя,"Новгородська вулиця, 10","35,0415045","47,8182071",,"10, Сорочинська вулиця, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.041474531757814,47.81818735
Запоріжжя,"Новгородська вулиця, 12","35,0425801","47,8187752",,"12, Сорочинська вулиця, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.042424267051025,47.818647600000006
Запоріжжя,"Новгородська вулиця, 18","35,0409754","47,8192255",,"18, Сорочинська вулиця, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.04092395000001,47.81916375
Запоріжжя,"Новгородська вулиця, 20","35,0404284","47,8197015",,"20, Сорочинська вулиця, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.04032286310554,47.81932825
Запоріжжя,"Новгородська вулиця, 22","35,0396305","47,8198044",,"22, Сорочинська вулиця, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.03962388739677,47.81956855
Запоріжжя,"Новгородська вулиця, 24","35,0381413","47,8195561",,"24, Сорочинська вулиця, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.0382477,47.8194601
Запоріжжя,Новокузнецкая 7,"35,1812147","47,7836324",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"ул. Новокузнецкая, 5а","35,1811764","47,7843576",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"ул. Новокузнецкая, 5б","35,1805887","47,7837342",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"ул. Новокузнецкая, 5в","35,1800226","47,7840487",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"ул. Новокузнецкая, 5г","35,1806105","47,7846243",,"Новокузнецька вулиця, 2-й Південний, 3-й Південний, Комунарський район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69118, Україна",35.18357573246113,47.780930383160914
Запоріжжя,"Ювілейний проспект, 26А","35,0456449","47,8176294",,"проспект Ювілейний, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69123, Україна",35.02697232676268,47.81498815
Запоріжжя,"Ювілейний проспект, 39","35,034399","47,8153114",,"39, проспект Ювілейний, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.034463050000035,47.815281600000006
Запоріжжя,"Ювілейний проспект, 41","35,0320574","47,8149875",,"41-А, проспект Ювілейний, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.03211465,47.814753100000004
Запоріжжя,"Ювілейний проспект, 43а","35,0305234","47,8144458",,"43-А, проспект Ювілейний, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.030443025199304,47.81368965
Запоріжжя,"вулиця Василя Сергієнка, 22 
","35,044473","47,807409",,"22, вулиця Василя Сергієнка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69097, Україна",35.04449957189726,47.80740215
Запоріжжя,"вул. Сорочинська, 22а  
","35,0388412","47,8187257",,"22-А, Сорочинська вулиця, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69076, Україна",35.03871433782052,47.81867835
Запоріжжя,"вулиця Героїв 93-ї бригади, 34а 
","35,0408038","47,8253343",,"34а/25а, вулиця Героїв 93-ї Бригади, 3-й Хортицький, Бабурка, Хортицький район, Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 36114, Україна",35.04068214009615,47.8253098
